id,rating,text
sU6Qn1Us5khHpfCx4KrT2w,2,"The living experience is horrible when it's winter, especially at night. The heater doesn't work sometimes even it's below 55 F outside. When you ask them..."
sU6Qn1Us5khHpfCx4KrT2w,1,"Terrible management, overpriced, noisy, old, and did nothing about a problem with an ex entering the building stalking me to the point Nestor had the tapes..."
uajm10BNB41ZXan8mf-HxQ,5,"In love with my new shades!! Did some research and decided to go with Innovation Shades and they did not disappoint!! Extremely knowledgeable, 
 Responsive..."
uajm10BNB41ZXan8mf-HxQ,5,"I had motorized shades in 3 different rooms installed by Innovation Shades about a month ago and they were excellent in every aspect. 

Shades - I'm very..."
uajm10BNB41ZXan8mf-HxQ,5,"We recently purchased an apartment and had to buy shades - first time I've had to do that having been a renter my whole life. I emailed, using their online..."
DSD9GcdK8rV94cEHzRTCCw,4,My husband stayed there for several days while I was in a hospital a block away. The staff at the front desk were friendly and helpful. The room was clean...
DSD9GcdK8rV94cEHzRTCCw,2,We stayed here when my daughter had surgery because it's right next to the hospital. It's a really good location for patients&families. The price is very...
DSD9GcdK8rV94cEHzRTCCw,4,"We had a very nice stay at the Helmsley Medical Tower. We stayed in one of the non renovated rooms on a lower floor. The room was clean and functional,..."
oKJmQ0gaiCGNDGxqUQ9wQg,5,I've been living here since they opened in 2010. I've never had any issues with management or staff. It's great being the first person to ever live in my...
oKJmQ0gaiCGNDGxqUQ9wQg,1,"Upgraded living in the front, a trash heap in the back. This is how Moda treats the neighborhood. A glorified landfill with garbage trucks rattling the..."
oKJmQ0gaiCGNDGxqUQ9wQg,2,Went and did a self-guided tour (they do these on Sundays due to COVID-19). The lobby was nice and I expected the rest of the building to reflect that but...
rWKC5y0AqHDKMQdMySiwDA,5,"William found me the BEST place ever. I have looked at over 20 apartments in a course of a few weeks and when I finally decided to work with a broke, i..."
rWKC5y0AqHDKMQdMySiwDA,5,William Monge was incredibly helpful in helping us find an apartment in our preferred location and price range! We found exactly what we were looking for...
rWKC5y0AqHDKMQdMySiwDA,5,"I would highly recommend working with William Monge if you're in need of a realtor! Throughout our apartment search, he went above and beyond to find us..."
vxNi_mu1n0seWrhCha64bw,5,Great apartments right by the hudson river and has a great view. The facility is maintained well and very nice.
kbVBarISlE1Hwz8W2Xu36Q,5,Donald is a great real estate professional who helped us sell our co-op at asking price with no headaches. Responsive and kind- good guy.
kbVBarISlE1Hwz8W2Xu36Q,5,I called Donald when trying to find an apartment for my daughter in Manhattan or Brooklyn. While he had no listings of his own to offer he spent no less...
kbVBarISlE1Hwz8W2Xu36Q,5,"Don assisted me with finding a new apartment in the NYC area -- I feel extremely fortunate to have worked with him.

He was efficient and knowledgeable on..."
k7f_hByzsTIFqBVaApBwmQ,5,"My boyfriend and I are relocating to New York and out of every other place we toured in the city and north jersey, this was our absolute favorite place to..."
k7f_hByzsTIFqBVaApBwmQ,1,Thank you all for saving me an unnecessary headache!!! I was checking this place out and Thank God I read the reviews. I will NEVER look at this place!!!
k7f_hByzsTIFqBVaApBwmQ,1,"Please do not waste your time and spend your money on this building and these people. Terrible experience.
After three unsuccessfully phone calls and making..."
vd5gAz5UDHheg8WaRkvbTw,5,"I lived in a Manoco building at 201 East 12th Street for 3 years.  They hired a fantastic super, renovated the building, and responded to my requests..."
vd5gAz5UDHheg8WaRkvbTw,1,"this company is very unprofessional. Lori, one of the property managers, seems to have NO ETHICS when it comes to dealing with tenants. when I toured the..."
vd5gAz5UDHheg8WaRkvbTw,1,"Please, please stay away. Huge issues with property management Jasmine, who reneged on multiple things even though I had a paper trail of our conversations...."
N9hPhrv61RzpfOjQELCnwg,5,This building & management was great. Very easy to deal with. Highly recommend this building.
N9hPhrv61RzpfOjQELCnwg,5,"Great building. Newly renovated boutique building. Was great for what I was looking for. Moving out of town, but enjoyed my experience here."
N9hPhrv61RzpfOjQELCnwg,4,"I lived at 66 pearl for four years and had a great experience. Management was attentive, the location was good, and I enjoyed my time there."
cmsa8WcoDKaXlIdmiDaR9A,5,"Sander and the team did a great job creating a custom made loft for my son's bedroom. He took my vision and make it a reality, and now they have a whole new..."
cmsa8WcoDKaXlIdmiDaR9A,1,"I would like revise my original review. As some others have said here I found Sander to be extremely pushy, condescending, and unprofessional.

The..."
cmsa8WcoDKaXlIdmiDaR9A,5,Sander and his Zen team are great.  I needed to install a massive steel edging job and it really needed a carpenters touch.  Architectural Steel work is...
G80oZZ03M6JEESuWy4_Ygg,5,I love the residents events hosted by the management company Stonehenge. My partner and I attend one of their recent chocolate pair Valentine's Day event at...
G80oZZ03M6JEESuWy4_Ygg,1,Read before you decide to move in and call this place home. I made a mistake and I am writing to warn everyone the negative experiences you will potentially...
G80oZZ03M6JEESuWy4_Ygg,1,"No. Awful management. Poor ventilation. Folks smoke in other apartments, and no matter how much you complain, it falls on deaf ears.  Subway noise is so..."
l1nyuSTvnu7bSD7_fTHObQ,5,"I am so happy we chose Goldfarb Properties.  I feel like its a dream apartment.  Huge, full of light, quiet building, clean.  Friendly super and respectful..."
l1nyuSTvnu7bSD7_fTHObQ,1,Honestly this place is overpriced compared to everything else around the area. If you go just one block up you will see drugs being dealt and streets being...
l1nyuSTvnu7bSD7_fTHObQ,5,"Moving from Manhattan, I hesitated and I was skeptic about the quality of life at Fordham Terrace.  I've been living here three months and I now feel this..."
IWRL_Wg9uRJSjBoqty8fCA,5,"Great Place !!! I was in 400East 57th St.
The best management I got in my life.
Every day they check the building in order to see if there is something to..."
IWRL_Wg9uRJSjBoqty8fCA,1,If I could give them half a star I would. I never leave bad reviews but this management company is the most unresponsive. When trying to contact via phone I...
IWRL_Wg9uRJSjBoqty8fCA,1,I have lived at 108 W15 Street for 45 years. I moved in when I was 20 years old in 1975 as a college student. Today I will not go into the basement because...
t_u3pGI0nc_iPP55JymahQ,5,Wonderful building.  Staff treats residents like family.  Great amenities and beautiful rooftop view.   Very convenient to all subway lines.  Nestled in...
t_u3pGI0nc_iPP55JymahQ,5,"Disclosure - I live here. BUT since moving in a couple months ago, it is everything I wanted it to be: new, modern, well-outfitted, amazing location with..."
t_u3pGI0nc_iPP55JymahQ,1,"I didn't find this place to be worth the money. The super can't fix a simple closet door that is repeatedly falling off the track. Apartments look nice, but..."
T924OjLho4Uv7fpjJHJMUQ,5,"Awesome place to live! This condo building is only a few years young. The staff here are so great. Carlos, the building manager, is a rockstar who quickly..."
T924OjLho4Uv7fpjJHJMUQ,5,"Great place to live at, 10-15 minutes away from midtown Manhattan (w/o traffic), beautiful skyline view to the city, safe community, close to other great..."
T924OjLho4Uv7fpjJHJMUQ,5,"Amazing building, moved in just before Thanksgiving 2016, and love it. Steps from buses that go directly into NYC (10 mins tops), wonderful views of the..."
0P6LFJD0IjaEQ_jQfhg2Kw,5,Came to Carpet Time to furnish a new apartment based on a recommendation and had a wonderful experience. Eleanor and her team had measured the apartment...
0P6LFJD0IjaEQ_jQfhg2Kw,5,Carpet Time has provided me with floor coverings in every room in my apartment. I have done business with them for over 30-years because they have quality...
0P6LFJD0IjaEQ_jQfhg2Kw,5,"The carpet looks absolutely fantastic, installers were fast and courteous and I will definitely be returning for any future carpet installation!"
OUAPrw2YkXhJvxdRpNyswQ,5,"After five months of living here I must say this building rocks. The facilities are clean and well kept, outdoor space is large and functional and the..."
OUAPrw2YkXhJvxdRpNyswQ,2,This rating reflects what you get vs what you pay. There are certainly worse places to live. But the building's inability to keep the elevators working...
OUAPrw2YkXhJvxdRpNyswQ,1,"There's an Instagram page dedicated to how often the elevators break/are out of service. 

There's also frequent flooding because there are in-unit washer..."
q0qVdPWpBdwIF2gtOJgATg,5,My family raised me in Riverton. I have lots of fond memories growing up there. Over the weekend the Riverton Tenants Association held a Memorial Candle...
q0qVdPWpBdwIF2gtOJgATg,1,"Welcome to RiverRoach.

The entire place is infested with large waterbug roaches that not only roam the entire complex, but also crawl into your apartment...."
q0qVdPWpBdwIF2gtOJgATg,1,"A tale of two cities. One Riverton is for the new tenants who get new kitchens, and the best services. The other Riverton is for tenants (usually black) who..."
t2e6ctpT4GQ7P4rpQ18LoA,5,"ROBIN IS QUEEN. 

Robin should be the first person you call if you are looking for an apartment. She is truly the best agent I have ever worked with and has..."
t2e6ctpT4GQ7P4rpQ18LoA,1,"I wish I could give this agency 0 Stars. This agency is withholding my security deposit for no reason ($3,900) to be exact. Apartment was left in better..."
t2e6ctpT4GQ7P4rpQ18LoA,4,"I appreciate Reda so much, he was always available to answer my questions, and he helped make the process simple and smooth. we are very happy with our..."
hWgRtBKEeWhYGfK76BLkjQ,5,"This is Section 8 Housing. Let me tell you the Bad News first, because it may be more than you can handle.

This is very mixed, sort of chaotic area. Rigt..."
lG9FM31F441zholUYbw8Mg,5,"140 East 46th is a grungy old Midtown building where I lived for several years only because my office was in 245 Park Avenue, which is diagonally across..."
MdRmPxiH3HNnAuaRCZZirg,5,"This review is for 55 John Street. 

This summer I lived in the 55 John Street location in the financial district. The location was amazing! We were right..."
MdRmPxiH3HNnAuaRCZZirg,5,"I'm staying at 55 John St this summer, and it's great! It's so close to my job and the subway, so I can get anywhere relatively quickly and easily. The RA's..."
MdRmPxiH3HNnAuaRCZZirg,5,"The staff and security do an amazing job to keep this place running smoothly.

Big ups to St. George Residence and the folks who run it."
34k4afItX1TY8ocLEMRDEw,5,"My fiancé and I are both two hospital employees, we both work long hours especially after covid. We were looking for something convenient for both of us...."
34k4afItX1TY8ocLEMRDEw,1,The staff is very incompetent when showing apartments. I'm not sure if the professionalism varies depending on the Manhattan and Bronx offices but I went to...
34k4afItX1TY8ocLEMRDEw,1,WARNING: Do not rent from this realtor company! The apartment I was interested in was in high demand but I was one of the few applicants that was approved...
